day,insurance,visitId,lengthPagecount,discount,whoweare,catalog,hour,application,lengthSeconds,howtojoin,referrerType
Wednesday,FALSE,9898,4,FALSE,FALSE,FALSE,13,FALSE,600,FALSE,NA
Wednesday,FALSE,9899,4,FALSE,FALSE,FALSE,13,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,9901,3,FALSE,FALSE,FALSE,13,FALSE,660,FALSE,NA
Wednesday,FALSE,9902,5,FALSE,FALSE,TRUE,13,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,9908,5,FALSE,FALSE,FALSE,13,FALSE,240,FALSE,Other
Wednesday,FALSE,9909,8,FALSE,FALSE,FALSE,13,FALSE,1020,FALSE,OwnWebs
Wednesday,FALSE,9917,2,FALSE,FALSE,FALSE,13,FALSE,660,FALSE,OwnWebs
Wednesday,FALSE,9920,2,FALSE,FALSE,FALSE,13,FALSE,300,FALSE,NA
Wednesday,FALSE,9925,3,FALSE,FALSE,FALSE,13,FALSE,360,FALSE,NA
Wednesday,FALSE,9934,3,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,9936,6,FALSE,FALSE,FALSE,14,TRUE,780,FALSE,Catalogue
Wednesday,FALSE,9939,6,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,Catalogue
Wednesday,FALSE,9944,4,FALSE,FALSE,FALSE,14,FALSE,420,FALSE,NA
Wednesday,FALSE,9949,2,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,NA
Wednesday,FALSE,9955,5,FALSE,FALSE,FALSE,14,FALSE,180,FALSE,NA
Wednesday,FALSE,9960,2,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,NA
Wednesday,FALSE,9961,4,FALSE,FALSE,FALSE,14,FALSE,300,FALSE,OwnWebs
Wednesday,FALSE,9964,3,FALSE,TRUE,FALSE,14,FALSE,120,FALSE,NA
Wednesday,FALSE,9973,5,FALSE,FALSE,FALSE,14,FALSE,420,FALSE,Catalogue
Wednesday,FALSE,9977,2,FALSE,FALSE,FALSE,14,FALSE,720,FALSE,Fulltext
Wednesday,FALSE,9979,4,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,NA
Wednesday,FALSE,9982,2,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,NA
Wednesday,FALSE,9984,2,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,Catalogue
Wednesday,FALSE,9985,2,FALSE,FALSE,TRUE,15,FALSE,120,FALSE,NA
Wednesday,FALSE,9987,4,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,Partners
Wednesday,FALSE,9988,4,FALSE,FALSE,FALSE,15,FALSE,240,FALSE,NA
Wednesday,FALSE,9991,3,FALSE,FALSE,FALSE,15,FALSE,840,FALSE,NA
Wednesday,FALSE,9993,26,FALSE,FALSE,FALSE,15,FALSE,1320,FALSE,Fulltext
Wednesday,FALSE,9995,5,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,Catalogue
Wednesday,FALSE,9996,4,FALSE,FALSE,FALSE,15,FALSE,300,FALSE,Fulltext
Wednesday,FALSE,9997,2,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,10000,10,FALSE,FALSE,FALSE,15,FALSE,540,FALSE,NA
Wednesday,FALSE,10005,11,FALSE,FALSE,FALSE,15,FALSE,360,FALSE,Fulltext
Wednesday,FALSE,10023,13,FALSE,FALSE,FALSE,16,FALSE,1860,FALSE,NA
Wednesday,FALSE,10029,7,FALSE,FALSE,FALSE,16,FALSE,1140,FALSE,NA
Wednesday,FALSE,10032,3,FALSE,FALSE,FALSE,16,FALSE,240,FALSE,NA
Wednesday,FALSE,10033,24,FALSE,FALSE,TRUE,16,FALSE,2400,FALSE,Catalogue
Wednesday,FALSE,10034,10,FALSE,FALSE,FALSE,17,FALSE,3120,FALSE,Fulltext
Wednesday,FALSE,10035,4,FALSE,FALSE,FALSE,16,FALSE,240,FALSE,NA
Wednesday,FALSE,10036,4,FALSE,FALSE,FALSE,16,FALSE,120,FALSE,OwnWebs
Wednesday,FALSE,10042,3,FALSE,FALSE,FALSE,16,FALSE,120,FALSE,NA
Wednesday,FALSE,10044,4,FALSE,FALSE,FALSE,16,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,10053,8,FALSE,FALSE,FALSE,17,FALSE,1080,FALSE,Fulltext
Wednesday,FALSE,10058,8,FALSE,FALSE,FALSE,16,FALSE,240,FALSE,NA
Wednesday,FALSE,10061,4,FALSE,FALSE,TRUE,17,FALSE,360,FALSE,Fulltext
Wednesday,FALSE,10064,8,FALSE,FALSE,FALSE,17,FALSE,960,FALSE,NA
Wednesday,FALSE,10067,4,FALSE,FALSE,FALSE,17,FALSE,660,FALSE,Fulltext
Wednesday,FALSE,10068,3,FALSE,FALSE,FALSE,17,FALSE,180,FALSE,NA
Wednesday,FALSE,10070,3,FALSE,FALSE,FALSE,17,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,10074,4,FALSE,FALSE,FALSE,17,FALSE,120,FALSE,Catalogue
Wednesday,FALSE,10076,2,FALSE,FALSE,FALSE,18,FALSE,1020,FALSE,Fulltext
Wednesday,FALSE,10081,4,FALSE,FALSE,FALSE,18,FALSE,300,FALSE,Fulltext
Wednesday,FALSE,10082,7,FALSE,FALSE,TRUE,18,FALSE,300,FALSE,Fulltext
Wednesday,FALSE,10083,11,FALSE,FALSE,FALSE,18,FALSE,660,FALSE,NA
Wednesday,FALSE,10087,4,FALSE,FALSE,FALSE,18,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,10097,8,FALSE,FALSE,FALSE,19,FALSE,1140,FALSE,Fulltext
Wednesday,FALSE,10102,4,FALSE,FALSE,FALSE,19,FALSE,300,FALSE,Fulltext
Wednesday,FALSE,10103,13,FALSE,FALSE,FALSE,20,FALSE,1620,FALSE,NA
Wednesday,FALSE,10105,3,FALSE,FALSE,FALSE,19,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,10118,6,FALSE,FALSE,FALSE,20,FALSE,600,FALSE,NA
Wednesday,FALSE,10132,4,FALSE,FALSE,FALSE,20,FALSE,180,FALSE,Partners
Wednesday,FALSE,10133,3,FALSE,FALSE,FALSE,20,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,10145,2,FALSE,FALSE,FALSE,21,FALSE,420,FALSE,Fulltext
Wednesday,FALSE,10165,10,FALSE,FALSE,TRUE,21,FALSE,1680,FALSE,NA
Wednesday,FALSE,10175,3,FALSE,FALSE,FALSE,21,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,10185,4,FALSE,FALSE,FALSE,22,FALSE,300,FALSE,NA
Wednesday,FALSE,10189,16,FALSE,FALSE,FALSE,22,FALSE,1080,FALSE,NA
Wednesday,FALSE,10194,3,FALSE,FALSE,FALSE,22,FALSE,180,FALSE,Catalogue
Wednesday,FALSE,10199,4,FALSE,FALSE,FALSE,22,FALSE,360,FALSE,OwnWebs
Wednesday,FALSE,10209,5,FALSE,FALSE,TRUE,23,FALSE,360,FALSE,Fulltext
Thursday,FALSE,10218,3,FALSE,FALSE,FALSE,0,FALSE,900,FALSE,NA
Thursday,FALSE,10225,2,FALSE,FALSE,FALSE,1,FALSE,360,FALSE,NA
Thursday,FALSE,10233,3,FALSE,FALSE,FALSE,3,FALSE,120,FALSE,NA
Thursday,FALSE,10235,6,TRUE,FALSE,FALSE,6,FALSE,840,FALSE,Fulltext
Thursday,FALSE,10236,6,FALSE,FALSE,FALSE,7,FALSE,780,FALSE,NA
Thursday,FALSE,10237,4,FALSE,FALSE,FALSE,7,FALSE,180,FALSE,Fulltext
Thursday,FALSE,10240,3,FALSE,FALSE,FALSE,7,FALSE,120,FALSE,Fulltext
Thursday,FALSE,10248,4,FALSE,FALSE,FALSE,8,FALSE,480,FALSE,Fulltext
Thursday,FALSE,10251,5,FALSE,FALSE,FALSE,8,FALSE,780,FALSE,NA
Thursday,FALSE,10259,8,FALSE,FALSE,TRUE,8,FALSE,660,FALSE,NA
Thursday,FALSE,10260,8,FALSE,FALSE,FALSE,8,FALSE,480,FALSE,NA
Thursday,FALSE,10263,2,FALSE,FALSE,FALSE,8,FALSE,660,FALSE,NA
Thursday,FALSE,10266,2,FALSE,FALSE,FALSE,9,FALSE,540,FALSE,Fulltext
Thursday,FALSE,10267,13,FALSE,FALSE,FALSE,9,FALSE,1140,FALSE,Fulltext
Thursday,FALSE,10270,6,FALSE,FALSE,FALSE,9,FALSE,240,FALSE,NA
Thursday,FALSE,10274,4,FALSE,TRUE,FALSE,9,FALSE,120,FALSE,NA
Thursday,FALSE,10276,4,FALSE,FALSE,TRUE,9,FALSE,780,FALSE,NA
Thursday,FALSE,10278,3,FALSE,FALSE,FALSE,9,FALSE,120,FALSE,Partners
Thursday,FALSE,10280,9,FALSE,FALSE,FALSE,9,FALSE,660,FALSE,NA
Thursday,FALSE,10292,3,FALSE,FALSE,FALSE,10,FALSE,360,FALSE,Fulltext
Thursday,FALSE,10293,8,FALSE,FALSE,FALSE,10,FALSE,540,FALSE,OwnWebs
Thursday,FALSE,10297,2,FALSE,FALSE,FALSE,10,FALSE,720,FALSE,NA
Thursday,FALSE,10298,3,FALSE,FALSE,TRUE,10,FALSE,900,FALSE,NA
Thursday,FALSE,10301,5,FALSE,FALSE,FALSE,10,FALSE,1020,FALSE,Catalogue
Thursday,FALSE,10303,2,FALSE,FALSE,FALSE,10,FALSE,240,FALSE,OwnWebs
Thursday,FALSE,10304,3,FALSE,FALSE,FALSE,10,FALSE,720,FALSE,Fulltext
Thursday,FALSE,10306,5,FALSE,FALSE,FALSE,10,FALSE,420,FALSE,Partners
Thursday,FALSE,10309,3,FALSE,FALSE,FALSE,10,FALSE,120,FALSE,NA
Thursday,FALSE,10311,9,FALSE,FALSE,FALSE,10,FALSE,540,FALSE,Fulltext
Thursday,FALSE,10312,3,FALSE,FALSE,FALSE,10,FALSE,120,FALSE,OwnWebs
Thursday,FALSE,10315,7,FALSE,FALSE,FALSE,10,FALSE,180,FALSE,Fulltext
Thursday,FALSE,10317,2,FALSE,FALSE,FALSE,10,FALSE,180,FALSE,NA
Thursday,FALSE,10319,2,FALSE,FALSE,FALSE,10,FALSE,120,FALSE,Fulltext
Thursday,FALSE,10323,3,FALSE,FALSE,FALSE,10,FALSE,120,FALSE,NA
Thursday,FALSE,10324,9,FALSE,FALSE,TRUE,11,FALSE,1260,FALSE,Partners
Thursday,FALSE,10326,19,FALSE,FALSE,FALSE,11,FALSE,780,FALSE,NA
Thursday,FALSE,10330,14,FALSE,FALSE,FALSE,11,FALSE,900,FALSE,NA
Thursday,FALSE,10334,5,FALSE,FALSE,FALSE,11,FALSE,180,FALSE,Fulltext
Thursday,FALSE,10335,5,FALSE,FALSE,FALSE,11,FALSE,360,FALSE,Fulltext
Thursday,FALSE,10344,3,FALSE,FALSE,FALSE,11,FALSE,180,FALSE,Catalogue
Thursday,FALSE,10352,3,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,Catalogue
Thursday,FALSE,10366,3,FALSE,FALSE,FALSE,12,FALSE,240,FALSE,Fulltext
Thursday,FALSE,10368,36,FALSE,FALSE,FALSE,13,FALSE,4740,FALSE,NA
Thursday,FALSE,10376,14,FALSE,FALSE,FALSE,12,FALSE,1620,FALSE,NA
Thursday,FALSE,10377,8,FALSE,FALSE,FALSE,12,FALSE,240,FALSE,NA
Thursday,FALSE,10383,3,FALSE,FALSE,TRUE,12,FALSE,360,FALSE,Partners
Thursday,FALSE,10387,4,FALSE,FALSE,FALSE,12,FALSE,180,FALSE,NA
Thursday,FALSE,10393,3,FALSE,FALSE,FALSE,13,FALSE,660,FALSE,NA
Thursday,FALSE,10397,6,FALSE,FALSE,FALSE,13,FALSE,660,FALSE,NA
Thursday,FALSE,10398,3,FALSE,FALSE,FALSE,12,FALSE,240,FALSE,NA
Thursday,FALSE,10409,30,FALSE,FALSE,FALSE,13,FALSE,900,FALSE,Fulltext
Thursday,FALSE,10415,14,FALSE,FALSE,FALSE,13,FALSE,660,FALSE,Partners
Thursday,FALSE,10426,2,FALSE,FALSE,FALSE,13,FALSE,240,FALSE,NA
Thursday,FALSE,10439,8,FALSE,FALSE,FALSE,13,FALSE,300,FALSE,NA
Thursday,FALSE,10443,13,FALSE,FALSE,FALSE,14,FALSE,2340,FALSE,Partners
Thursday,FALSE,10450,5,FALSE,FALSE,FALSE,14,FALSE,900,FALSE,NA
Thursday,FALSE,10455,12,FALSE,FALSE,FALSE,14,FALSE,540,FALSE,NA
Thursday,FALSE,10457,4,FALSE,FALSE,FALSE,14,FALSE,720,FALSE,Fulltext
Thursday,FALSE,10463,7,FALSE,FALSE,FALSE,14,FALSE,540,FALSE,NA
Thursday,FALSE,10464,6,TRUE,FALSE,FALSE,14,FALSE,780,FALSE,Fulltext
Thursday,FALSE,10467,4,FALSE,FALSE,FALSE,15,FALSE,1200,FALSE,NA
Thursday,FALSE,10474,10,FALSE,FALSE,FALSE,15,FALSE,420,FALSE,NA
Thursday,FALSE,10479,4,FALSE,FALSE,FALSE,15,FALSE,180,FALSE,OwnWebs
Thursday,FALSE,10480,2,FALSE,FALSE,FALSE,15,FALSE,180,FALSE,Fulltext
Thursday,FALSE,10484,17,FALSE,FALSE,FALSE,15,FALSE,600,FALSE,NA
Thursday,FALSE,10487,6,FALSE,FALSE,FALSE,15,FALSE,600,FALSE,Catalogue
Thursday,FALSE,10488,17,FALSE,FALSE,FALSE,15,FALSE,840,FALSE,Catalogue
Thursday,FALSE,10489,3,FALSE,FALSE,FALSE,15,FALSE,240,FALSE,Partners
Thursday,FALSE,10492,4,FALSE,FALSE,FALSE,15,FALSE,300,FALSE,Catalogue
Thursday,FALSE,10496,3,FALSE,FALSE,TRUE,15,FALSE,180,FALSE,NA
Thursday,FALSE,10497,15,FALSE,FALSE,FALSE,15,FALSE,1200,FALSE,Fulltext
Thursday,FALSE,10503,3,FALSE,FALSE,FALSE,16,FALSE,1080,FALSE,NA
Thursday,FALSE,10504,4,FALSE,FALSE,FALSE,15,FALSE,180,FALSE,Fulltext
Thursday,FALSE,10506,5,FALSE,FALSE,FALSE,16,FALSE,960,FALSE,NA
Thursday,FALSE,10516,4,FALSE,FALSE,FALSE,16,FALSE,300,FALSE,Catalogue
Thursday,FALSE,10518,2,FALSE,FALSE,FALSE,16,FALSE,780,FALSE,Fulltext
Thursday,FALSE,10524,2,FALSE,FALSE,FALSE,17,FALSE,300,FALSE,OwnWebs
Thursday,FALSE,10530,7,FALSE,FALSE,FALSE,17,FALSE,720,FALSE,Catalogue
Thursday,FALSE,10531,10,FALSE,FALSE,FALSE,17,FALSE,360,FALSE,Catalogue
Thursday,FALSE,10533,13,FALSE,FALSE,FALSE,18,FALSE,720,FALSE,Fulltext
Thursday,FALSE,10534,4,FALSE,FALSE,FALSE,18,FALSE,240,FALSE,Fulltext
Thursday,FALSE,10536,4,FALSE,FALSE,FALSE,18,FALSE,1680,FALSE,Fulltext
Thursday,FALSE,10539,8,FALSE,FALSE,FALSE,18,FALSE,1020,FALSE,NA
Thursday,FALSE,10541,3,FALSE,FALSE,FALSE,18,FALSE,120,FALSE,NA
Thursday,FALSE,10552,4,FALSE,FALSE,FALSE,18,FALSE,180,FALSE,Fulltext
Thursday,FALSE,10555,5,FALSE,TRUE,FALSE,18,FALSE,120,FALSE,Fulltext
Thursday,FALSE,10557,4,FALSE,FALSE,FALSE,18,FALSE,120,FALSE,Partners
Thursday,FALSE,10558,6,FALSE,FALSE,FALSE,19,FALSE,360,FALSE,Catalogue
Thursday,FALSE,10575,2,FALSE,FALSE,FALSE,19,FALSE,120,FALSE,Other
Thursday,FALSE,10580,4,FALSE,FALSE,FALSE,20,FALSE,300,FALSE,NA
Thursday,FALSE,10584,6,FALSE,TRUE,FALSE,20,FALSE,1080,FALSE,NA
Thursday,FALSE,10586,4,FALSE,FALSE,FALSE,20,FALSE,420,FALSE,NA
Thursday,FALSE,10588,4,FALSE,FALSE,TRUE,20,FALSE,360,FALSE,NA
Thursday,FALSE,10593,11,FALSE,FALSE,FALSE,20,FALSE,240,FALSE,NA
Thursday,FALSE,10599,3,FALSE,FALSE,FALSE,21,FALSE,120,FALSE,Fulltext
Thursday,FALSE,10609,4,FALSE,FALSE,FALSE,21,FALSE,300,FALSE,Fulltext
Thursday,FALSE,10612,3,FALSE,FALSE,FALSE,21,FALSE,540,FALSE,NA
Thursday,FALSE,10613,6,FALSE,FALSE,FALSE,21,FALSE,300,FALSE,Catalogue
Thursday,FALSE,10618,5,FALSE,FALSE,FALSE,22,FALSE,1440,FALSE,Catalogue
Thursday,FALSE,10619,5,FALSE,FALSE,FALSE,22,FALSE,540,FALSE,Fulltext
Thursday,FALSE,10620,2,FALSE,FALSE,FALSE,22,FALSE,240,FALSE,OwnWebs
Thursday,FALSE,10622,6,FALSE,FALSE,TRUE,23,FALSE,960,FALSE,NA
Thursday,FALSE,10631,3,FALSE,FALSE,FALSE,23,FALSE,180,FALSE,OwnWebs
Thursday,FALSE,10635,4,FALSE,FALSE,FALSE,23,FALSE,120,FALSE,NA
Friday,FALSE,10638,3,FALSE,FALSE,FALSE,0,FALSE,180,FALSE,Fulltext
Friday,FALSE,10641,4,FALSE,FALSE,FALSE,0,FALSE,420,FALSE,NA
Friday,FALSE,10650,14,FALSE,FALSE,TRUE,6,FALSE,1080,FALSE,Fulltext
Friday,FALSE,10651,5,FALSE,FALSE,FALSE,7,FALSE,360,FALSE,NA
Friday,FALSE,10652,4,FALSE,FALSE,FALSE,7,FALSE,180,FALSE,Fulltext
Friday,FALSE,10653,11,FALSE,FALSE,FALSE,7,FALSE,660,FALSE,Fulltext
Friday,FALSE,10657,6,FALSE,FALSE,FALSE,8,FALSE,180,FALSE,NA
Friday,FALSE,10665,6,FALSE,FALSE,FALSE,9,FALSE,120,FALSE,NA
Friday,FALSE,10673,8,FALSE,FALSE,FALSE,9,FALSE,420,FALSE,NA
Friday,FALSE,10681,9,FALSE,FALSE,FALSE,9,FALSE,180,FALSE,NA
Friday,FALSE,10682,12,TRUE,FALSE,FALSE,9,FALSE,660,FALSE,Partners
Friday,FALSE,10684,4,FALSE,FALSE,FALSE,9,FALSE,240,FALSE,Fulltext
Friday,FALSE,10685,4,TRUE,FALSE,FALSE,9,FALSE,240,FALSE,NA
Friday,FALSE,10694,11,FALSE,FALSE,FALSE,10,FALSE,600,FALSE,OwnWebs
Friday,FALSE,10695,4,FALSE,FALSE,FALSE,10,FALSE,120,FALSE,Fulltext
Friday,FALSE,10696,2,FALSE,FALSE,FALSE,10,FALSE,120,FALSE,Fulltext
Friday,FALSE,10698,5,FALSE,FALSE,FALSE,10,FALSE,720,FALSE,NA
Friday,FALSE,10700,8,FALSE,FALSE,FALSE,10,FALSE,660,FALSE,Fulltext
Friday,FALSE,10701,2,FALSE,FALSE,FALSE,10,FALSE,120,FALSE,NA
Friday,FALSE,10706,7,FALSE,FALSE,TRUE,10,FALSE,720,FALSE,NA
Friday,FALSE,10709,3,FALSE,FALSE,FALSE,10,FALSE,180,FALSE,Catalogue
Friday,FALSE,10712,3,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,NA
Friday,FALSE,10713,6,FALSE,FALSE,FALSE,11,FALSE,180,FALSE,Fulltext
Friday,FALSE,10714,6,FALSE,FALSE,FALSE,11,FALSE,420,FALSE,NA
Friday,FALSE,10715,3,FALSE,FALSE,FALSE,11,FALSE,480,FALSE,NA
Friday,FALSE,10716,6,FALSE,FALSE,FALSE,11,FALSE,240,FALSE,NA
Friday,FALSE,10721,12,TRUE,FALSE,FALSE,11,FALSE,780,FALSE,NA
Friday,FALSE,10723,4,FALSE,FALSE,FALSE,11,FALSE,1440,FALSE,Catalogue
Friday,FALSE,10727,4,FALSE,FALSE,FALSE,11,FALSE,240,FALSE,NA
Friday,FALSE,10728,4,FALSE,FALSE,FALSE,11,FALSE,420,FALSE,Fulltext
Friday,FALSE,10729,5,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,NA
Friday,FALSE,10733,12,TRUE,FALSE,TRUE,11,FALSE,600,FALSE,Partners
Friday,FALSE,10735,4,FALSE,FALSE,FALSE,11,FALSE,180,FALSE,NA
Friday,FALSE,10737,9,FALSE,FALSE,FALSE,12,FALSE,900,FALSE,Fulltext
Friday,FALSE,10743,3,FALSE,FALSE,FALSE,12,FALSE,120,FALSE,Fulltext
Friday,FALSE,10748,4,FALSE,FALSE,FALSE,12,FALSE,240,FALSE,Fulltext
Friday,FALSE,10751,3,FALSE,FALSE,FALSE,12,FALSE,120,FALSE,NA
Friday,FALSE,10752,4,FALSE,FALSE,FALSE,12,FALSE,180,FALSE,NA
Friday,FALSE,10755,4,FALSE,TRUE,FALSE,12,FALSE,240,FALSE,NA
Friday,FALSE,10772,21,FALSE,FALSE,FALSE,14,FALSE,2940,FALSE,NA
Friday,FALSE,10775,3,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,Fulltext
Friday,FALSE,10777,7,FALSE,FALSE,FALSE,13,FALSE,660,FALSE,NA
Friday,FALSE,10779,5,FALSE,FALSE,FALSE,13,FALSE,300,FALSE,Fulltext
Friday,FALSE,10780,34,FALSE,FALSE,FALSE,14,FALSE,1440,FALSE,Fulltext
Friday,FALSE,10785,4,FALSE,FALSE,FALSE,14,FALSE,180,FALSE,NA
Friday,FALSE,10786,2,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,NA
Friday,FALSE,10787,7,FALSE,FALSE,FALSE,14,FALSE,900,FALSE,NA
Friday,FALSE,10794,4,FALSE,FALSE,FALSE,14,FALSE,660,FALSE,Other
Friday,FALSE,10799,4,FALSE,FALSE,FALSE,15,FALSE,360,FALSE,NA
Friday,FALSE,10808,4,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,Fulltext
Friday,FALSE,10816,2,FALSE,FALSE,FALSE,15,FALSE,180,FALSE,NA
Friday,FALSE,10817,4,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,Fulltext
Friday,FALSE,10825,5,FALSE,FALSE,FALSE,16,FALSE,180,FALSE,NA
Friday,FALSE,10838,6,FALSE,FALSE,FALSE,17,FALSE,300,FALSE,Catalogue
Friday,FALSE,10839,3,FALSE,FALSE,FALSE,17,FALSE,180,FALSE,Fulltext
Friday,FALSE,10842,5,FALSE,FALSE,FALSE,18,TRUE,360,FALSE,NA
Friday,FALSE,10846,3,FALSE,FALSE,TRUE,18,FALSE,180,FALSE,NA
Friday,FALSE,10851,3,FALSE,FALSE,FALSE,18,FALSE,120,FALSE,NA
Friday,FALSE,10858,3,FALSE,FALSE,FALSE,19,FALSE,660,FALSE,Fulltext
Friday,FALSE,10864,15,TRUE,FALSE,TRUE,20,FALSE,600,FALSE,Fulltext
Friday,FALSE,10867,7,FALSE,FALSE,FALSE,20,FALSE,240,FALSE,Partners
Friday,FALSE,10868,5,FALSE,FALSE,FALSE,21,FALSE,540,FALSE,Fulltext
Friday,FALSE,10869,10,FALSE,FALSE,FALSE,21,FALSE,1680,FALSE,Partners
Friday,FALSE,10872,2,FALSE,FALSE,TRUE,21,FALSE,180,FALSE,Fulltext
Friday,FALSE,10876,7,FALSE,FALSE,FALSE,23,FALSE,660,FALSE,Fulltext
Friday,FALSE,10878,2,FALSE,FALSE,FALSE,23,FALSE,1020,FALSE,Fulltext
Saturday,FALSE,10881,6,FALSE,FALSE,FALSE,0,FALSE,300,FALSE,Fulltext
Saturday,FALSE,10882,17,FALSE,FALSE,FALSE,0,FALSE,1500,FALSE,Fulltext
Saturday,FALSE,10885,5,FALSE,FALSE,TRUE,1,FALSE,240,FALSE,NA
Saturday,FALSE,10891,13,FALSE,FALSE,TRUE,2,FALSE,360,FALSE,NA
Saturday,FALSE,10895,16,TRUE,FALSE,FALSE,8,FALSE,2280,FALSE,Other
Saturday,FALSE,10896,4,FALSE,FALSE,FALSE,8,FALSE,360,FALSE,NA
Saturday,FALSE,10898,4,FALSE,FALSE,FALSE,8,FALSE,240,FALSE,Fulltext
Saturday,FALSE,10900,4,FALSE,FALSE,FALSE,8,FALSE,120,FALSE,NA
Saturday,FALSE,10901,3,FALSE,FALSE,FALSE,9,FALSE,420,FALSE,Fulltext
Saturday,FALSE,10905,4,FALSE,FALSE,FALSE,9,FALSE,120,FALSE,Catalogue
Saturday,FALSE,10909,3,FALSE,FALSE,FALSE,10,FALSE,960,FALSE,OwnWebs
Saturday,FALSE,10910,2,FALSE,FALSE,FALSE,10,FALSE,720,FALSE,Fulltext
Saturday,FALSE,10911,4,FALSE,FALSE,FALSE,11,FALSE,660,FALSE,Fulltext
Saturday,FALSE,10916,6,FALSE,TRUE,FALSE,11,FALSE,420,FALSE,NA
Saturday,FALSE,10917,9,FALSE,FALSE,FALSE,11,FALSE,660,FALSE,NA
Saturday,FALSE,10918,7,FALSE,FALSE,FALSE,11,FALSE,180,FALSE,Catalogue
Saturday,FALSE,10923,11,FALSE,FALSE,FALSE,12,FALSE,540,FALSE,Other
Saturday,FALSE,10924,6,FALSE,FALSE,FALSE,12,FALSE,240,FALSE,Fulltext
Saturday,FALSE,10931,4,FALSE,FALSE,FALSE,12,FALSE,120,FALSE,Fulltext
Saturday,FALSE,10933,4,FALSE,FALSE,FALSE,12,FALSE,420,FALSE,NA
Saturday,FALSE,10934,7,FALSE,FALSE,FALSE,12,FALSE,600,FALSE,NA
Saturday,FALSE,10936,3,FALSE,TRUE,FALSE,12,FALSE,120,FALSE,NA
Saturday,FALSE,10937,8,FALSE,FALSE,FALSE,13,FALSE,1200,FALSE,Fulltext
Saturday,FALSE,10943,3,FALSE,FALSE,FALSE,13,FALSE,180,FALSE,NA
Saturday,FALSE,10950,4,FALSE,FALSE,FALSE,13,FALSE,180,FALSE,Fulltext
Saturday,FALSE,10952,13,FALSE,FALSE,FALSE,13,FALSE,1140,FALSE,NA
Saturday,FALSE,10961,3,FALSE,FALSE,FALSE,14,FALSE,180,FALSE,Fulltext
Saturday,FALSE,10962,5,FALSE,FALSE,FALSE,14,FALSE,360,FALSE,Fulltext
Saturday,FALSE,10968,4,FALSE,FALSE,FALSE,14,FALSE,180,FALSE,NA
Saturday,FALSE,10969,17,FALSE,FALSE,FALSE,14,FALSE,840,FALSE,NA
Saturday,FALSE,10970,4,FALSE,FALSE,FALSE,14,FALSE,540,FALSE,NA
Saturday,FALSE,10973,3,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,NA
Saturday,FALSE,10974,5,FALSE,TRUE,FALSE,14,FALSE,360,FALSE,NA
Saturday,FALSE,10976,4,FALSE,FALSE,FALSE,15,FALSE,360,FALSE,NA
Saturday,FALSE,10977,4,FALSE,FALSE,FALSE,15,FALSE,240,FALSE,NA
Saturday,FALSE,10979,4,FALSE,FALSE,FALSE,15,FALSE,240,FALSE,Fulltext
Saturday,FALSE,10981,6,FALSE,FALSE,FALSE,15,FALSE,840,FALSE,OwnWebs
Saturday,FALSE,10982,6,FALSE,FALSE,FALSE,15,FALSE,1560,FALSE,NA
Saturday,FALSE,10983,4,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,Fulltext
Saturday,FALSE,10986,3,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,Fulltext
Saturday,FALSE,10987,2,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,NA
Saturday,FALSE,10990,4,FALSE,FALSE,FALSE,15,FALSE,180,FALSE,Catalogue
Saturday,FALSE,10991,6,FALSE,FALSE,FALSE,15,FALSE,540,FALSE,NA
Saturday,FALSE,11004,8,FALSE,FALSE,FALSE,16,FALSE,540,FALSE,Fulltext
Saturday,FALSE,11005,7,FALSE,FALSE,FALSE,16,FALSE,240,FALSE,OwnWebs
Saturday,FALSE,11018,6,FALSE,FALSE,FALSE,16,FALSE,120,FALSE,NA
